11808.438477,3947.927246
4984.652832,2796.140381
4741.424316,3635.364258
4741.424316,3635.361572
4741.424316,3635.363525
4741.424316,3635.363037
4741.424316,3635.362061
4741.424316,3635.364258
4741.423828,3635.360596
4741.424316,3635.364258
4741.424316,3635.361572
4741.424316,3635.363525
4741.424316,3635.363037
4741.424316,3635.362061
4741.424316,3635.364258
4741.423828,3635.360596
4741.424316,3635.364258
4741.424316,3635.361572
4741.424316,3635.363525
4741.424316,3635.363037
4741.424316,3635.362061
4741.424316,3635.364258
4741.423828,3635.360596
4741.424316,3635.364258
4741.424316,3635.361572
