-0.500000,12.025689
-0.493164,12.067760
-0.486329,12.110543
-0.479493,12.154035
-0.472658,12.198234
-0.465822,12.243133
-0.458986,12.288728
-0.452151,12.335011
-0.445315,12.381970
-0.438479,12.429594
-0.431644,12.477871
-0.424808,12.526776
-0.417973,12.576298
-0.411137,12.626410
-0.404301,12.677090
-0.397466,12.728308
-0.390630,12.780033
-0.383795,12.832233
-0.376959,12.884870
-0.370123,12.937902
-0.363288,12.991286
-0.356452,13.044977
-0.349617,13.098925
-0.342781,13.153071
-0.335945,13.207362
-0.329110,13.261737
-0.322274,13.316133
-0.315438,13.370481
-0.308603,13.424715
-0.301767,13.478763
-0.294932,13.532550
-0.288096,13.585998
-0.281260,13.639032
-0.274425,13.691574
-0.267589,13.743543
-0.260754,13.794855
-0.253918,13.845435
-0.247082,13.895200
-0.240247,13.944073
-0.233411,13.991977
-0.226576,14.038836
-0.219740,14.084574
-0.212904,14.129128
-0.206069,14.172425
-0.199233,14.214413
-0.192397,14.255023
-0.185562,14.294209
-0.178726,14.331922
-0.171891,14.368121
-0.165055,14.402768
-0.158219,14.435832
-0.151384,14.467290
-0.144548,14.497122
-0.137713,14.525315
-0.130877,14.551863
-0.124041,14.576761
-0.117206,14.600018
-0.110370,14.621638
-0.103535,14.641638
-0.096699,14.660034
-0.089863,14.676851
-0.083028,14.692108
-0.076192,14.705840
-0.069356,14.718078
-0.062521,14.728851
-0.055685,14.738202
-0.048850,14.746161
-0.042014,14.752771
-0.035178,14.758066
-0.028343,14.762090
-0.021507,14.764876
-0.014672,14.766467
-0.007836,14.766901
-0.001000,14.766213
0.005835,14.764440
0.012671,14.761618
0.019507,14.757778
0.026342,14.752956
0.033178,14.747184
0.040013,14.740489
0.046849,14.732900
0.053685,14.724446
0.060520,14.715152
0.067356,14.705043
0.074191,14.694141
0.081027,14.682470
0.087863,14.670052
0.094698,14.656906
0.101534,14.643052
0.108369,14.628509
0.115205,14.613295
0.122041,14.597429
0.128876,14.580926
0.135712,14.563804
0.142548,14.546078
0.149383,14.527764
0.156219,14.508880
0.163054,14.489435
0.169890,14.469452
0.176726,14.448942
0.183561,14.427919
0.190397,14.406398
0.197232,14.384394
0.204068,14.361920
0.210904,14.338993
0.217739,14.315623
0.224575,14.291826
0.231410,14.267615
0.238246,14.243002
0.245082,14.218002
0.251917,14.192631
0.258753,14.166893
