-0.500000,11.425303
-0.493164,11.478581
-0.486329,11.533159
-0.479493,11.589021
-0.472658,11.646147
-0.465822,11.704516
-0.458986,11.764100
-0.452151,11.824861
-0.445315,11.886762
-0.438479,11.949752
-0.431644,12.013777
-0.424808,12.078776
-0.417973,12.144683
-0.411137,12.211419
-0.404301,12.278903
-0.397466,12.347049
-0.390630,12.415756
-0.383795,12.484923
-0.376959,12.554443
-0.370123,12.624202
-0.363288,12.694080
-0.356452,12.763952
-0.349617,12.833692
-0.342781,12.903169
-0.335945,12.972249
-0.329110,13.040801
-0.322274,13.108690
-0.315438,13.175782
-0.308603,13.241947
-0.301767,13.307056
-0.294932,13.370989
-0.288096,13.433620
-0.281260,13.494845
-0.274425,13.554552
-0.267589,13.612645
-0.260754,13.669036
-0.253918,13.723641
-0.247082,13.776395
-0.240247,13.827235
-0.233411,13.876109
-0.226576,13.922980
-0.219740,13.967816
-0.212904,14.010601
-0.206069,14.051320
-0.199233,14.089979
-0.192397,14.126583
-0.185562,14.161151
-0.178726,14.193708
-0.171891,14.224286
-0.165055,14.252924
-0.158219,14.279666
-0.151384,14.304561
-0.144548,14.327662
-0.137713,14.349024
-0.130877,14.368705
-0.124041,14.386767
-0.117206,14.403271
-0.110370,14.418276
-0.103535,14.431843
-0.096699,14.444034
-0.089863,14.454905
-0.083028,14.464514
-0.076192,14.472915
-0.069356,14.480160
-0.062521,14.486296
-0.055685,14.491369
-0.048850,14.495424
-0.042014,14.498498
-0.035178,14.500625
-0.028343,14.501840
-0.021507,14.502168
-0.014672,14.501636
-0.007836,14.500266
-0.001000,14.498075
0.005835,14.495081
0.012671,14.491293
0.019507,14.486726
0.026342,14.481384
0.033178,14.475277
0.040013,14.468407
0.046849,14.460778
0.053685,14.452393
0.060520,14.443250
0.067356,14.433355
0.074191,14.422709
0.081027,14.411314
0.087863,14.399172
0.094698,14.386288
0.101534,14.372669
0.108369,14.358321
0.115205,14.343253
0.122041,14.327477
0.128876,14.311004
0.135712,14.293851
0.142548,14.276035
0.149383,14.257576
0.156219,14.238495
0.163054,14.218815
0.169890,14.198560
0.176726,14.177756
0.183561,14.156428
0.190397,14.134609
0.197232,14.112324
0.204068,14.089600
0.210904,14.066465
0.217739,14.042952
0.224575,14.019081
0.231410,13.994885
0.238246,13.970386
0.245082,13.945609
0.251917,13.920577
0.258753,13.895311
0.265589,13.869831
0.272424,13.844157
0.279260,13.818303
0.286095,13.792284
0.292931,13.766113
0.299767,13.739802
0.306602,13.713360
0.313438,13.686797
0.320273,13.660116
0.327109,13.633324
0.333945,13.606422
0.340780,13.579415
0.347616,13.552302
0.354451,13.525084
0.361287,13.497758
0.368123,13.470321
0.374958,13.442769
0.381794,13.415101
0.388630,13.387311
0.395465,13.359391
0.402301,13.331338
0.409136,13.303144
0.415972,13.274804
0.422808,13.246309
0.429643,13.217655
0.436479,13.188834
0.443314,13.159838
0.450150,13.130662
0.456986,13.101299
0.463821,13.071744
0.470657,13.041991
0.477492,13.012033
0.484328,12.981868
0.491164,12.951490
0.497999,12.920896
0.504835,12.890084
0.511671,12.859052
0.518506,12.827796
0.525342,12.796317
0.532177,12.764616
0.539013,12.732693
0.545849,12.700547
0.552684,12.668183
0.559520,12.635607
0.566355,12.602817
0.573191,12.569820
0.580027,12.536625
0.586862,12.503235
0.593698,12.469657
0.600534,12.435900
0.607369,12.401972
0.614205,12.367883
0.621040,12.333644
0.627876,12.299264
0.634712,12.264752
0.641547,12.230124
0.648383,12.195390
0.655218,12.160562
