-0.500000,12.284837
-0.493164,12.300451
-0.486329,12.316879
-0.479493,12.334162
-0.472658,12.352352
-0.465822,12.371498
-0.458986,12.391654
-0.452151,12.412875
-0.445315,12.435221
-0.438479,12.458751
-0.431644,12.483521
-0.424808,12.509601
-0.417973,12.537057
-0.411137,12.565952
-0.404301,12.596353
-0.397466,12.628326
-0.390630,12.661943
-0.383795,12.697265
-0.376959,12.734358
-0.370123,12.773281
-0.363288,12.814092
-0.356452,12.856840
-0.349617,12.901570
-0.342781,12.948319
-0.335945,12.997112
-0.329110,13.047962
-0.322274,13.100872
-0.315438,13.155824
-0.308603,13.212784
-0.301767,13.271707
-0.294932,13.332510
-0.288096,13.395105
-0.281260,13.459373
-0.274425,13.525165
-0.267589,13.592319
-0.260754,13.660640
-0.253918,13.729915
-0.247082,13.799906
-0.240247,13.870356
-0.233411,13.940993
-0.226576,14.011531
-0.219740,14.081675
-0.212904,14.151125
-0.206069,14.219586
-0.199233,14.286765
-0.192397,14.352380
-0.185562,14.416167
-0.178726,14.460077
-0.171891,14.492846
-0.165055,14.524130
-0.158219,14.553834
-0.151384,14.581878
-0.144548,14.608201
-0.137713,14.632764
-0.130877,14.655540
-0.124041,14.676523
-0.117206,14.695718
-0.110370,14.713147
-0.103535,14.728841
-0.096699,14.742846
-0.089863,14.755210
-0.083028,14.765993
-0.076192,14.775259
-0.069356,14.783073
-0.062521,14.789502
-0.055685,14.794616
-0.048850,14.798481
-0.042014,14.801167
-0.035178,14.802732
-0.028343,14.803243
-0.021507,14.802753
-0.014672,14.801317
-0.007836,14.798989
-0.001000,14.795810
0.005835,14.791823
0.012671,14.787067
0.019507,14.781576
0.026342,14.775378
0.033178,14.768501
0.040013,14.760967
0.046849,14.752801
0.053685,14.744016
0.060520,14.734623
0.067356,14.724641
0.074191,14.714077
0.081027,14.702937
0.087863,14.691231
0.094698,14.678962
0.101534,14.666133
0.108369,14.652747
0.115205,14.638804
0.122041,14.624306
0.128876,14.609252
